product_id,service,state,bytes,sha256,md5,retrieved_utc,url,endpoint,query,license,note
tess2023263165758-s0070-0000000278892590-0265-s_lc.fits,mast,drive_only,,025cdaf0edca26fea87d74f5d62ac8becb8a552296120e8a7e28d48f172e3e3b,,2026-09-23T18:41:17Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2023263165758-s0070-0000000278892590-0265-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2023263165758-s0070-0000000278892590-0265-s_lc.fits),"{""cone_selected_caom_target_name"": ""278892590"", ""filters"": {""coordinates"": [346.62236873, -5.04139925], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
QUERY_PROBE_TESS_GJ_1214,mast,excluded,,,,2026-09-24T00:54:41Z,MAST CAOM portal,astroquery.mast Observations.query_criteria,"{""filters"": {""coordinates"": [258.8288916, 4.96390739], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",,zero SPOC timeseries observations matched in cone
tess2022244194134-s0056-0000000139298196-0243-s_lc.fits,mast,drive_only,2039040,0bbb53b20a507c6a9e5f95a7c2d591368da2029c27375ec3ecc2762bdcd19dc6,34aea375a2d306148363fb3192ee6d42,2026-09-24T00:55:02Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2022244194134-s0056-0000000139298196-0243-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2022244194134-s0056-0000000139298196-0243-s_lc.fits),"{""cone_selected_caom_target_name"": ""139298196"", ""filters"": {""coordinates"": [344.36658536, 20.76883251], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:46Z.
tess2024249191853-s0083-0000000139298196-0280-s_lc.fits,mast,drive_only,,ade0da881bbca6a590e112845ddd1ff19b972c77bfa7a719c8ef46e1b38ad886,,2026-09-23T18:41:54Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2024249191853-s0083-0000000139298196-0280-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2024249191853-s0083-0000000139298196-0280-s_lc.fits),"{""cone_selected_caom_target_name"": ""139298196"", ""filters"": {""coordinates"": [344.36658536, 20.76883251], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2019198215352-s0014-0000000185336364-0150-s_lc.fits,mast,drive_only,,46a6ebe143d05c7c1627a591cc2062dd1ee3d65b5d8576c7347f6f7f356f8f76,,2026-09-23T18:42:24Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2019198215352-s0014-0000000185336364-0150-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2019198215352-s0014-0000000185336364-0150-s_lc.fits),"{""cone_selected_caom_target_name"": ""185336364"", ""filters"": {""coordinates"": [301.56438605, 44.45688635], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2022217014003-s0055-0000000185336364-0242-s_lc.fits,mast,drive_only,,3aff0fb742127bb01d772d38dfa6deddbd11bab2ad1741bb8d7547c926c67e29,,2026-09-23T18:43:00Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2022217014003-s0055-0000000185336364-0242-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2022217014003-s0055-0000000185336364-0242-s_lc.fits),"{""cone_selected_caom_target_name"": ""185336364"", ""filters"": {""coordinates"": [301.56438605, 44.45688635], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2021258175143-s0043-0000000017308640-0214-s_lc.fits,mast,drive_only,,36c2965d3a222aa715b06d872f7c40823c0316be6766645f2d49d036b4c33308,,2026-09-23T18:43:37Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2021258175143-s0043-0000000017308640-0214-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2021258175143-s0043-0000000017308640-0214-s_lc.fits),"{""cone_selected_caom_target_name"": ""17308640"", ""filters"": {""coordinates"": [65.49763328, 19.53512011], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2021284114741-s0044-0000000017308640-0215-s_lc.fits,mast,drive_only,,0bdd5088de2d7fa4a370ed139048bc475dd41fd6757abc64925b4607cbe6bc05,,2026-09-23T18:43:49Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2021284114741-s0044-0000000017308640-0215-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2021284114741-s0044-0000000017308640-0215-s_lc.fits),"{""cone_selected_caom_target_name"": ""17308640"", ""filters"": {""coordinates"": [65.49763328, 19.53512011], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2018206045859-s0001-0000000441420236-0120-s_lc.fits,mast,drive_only,,fe601f0f82b7d89c4d303e3c3acaa43efb61e38976b47482efce577e0029c9c3,,2026-09-23T18:44:20Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2018206045859-s0001-0000000441420236-0120-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2018206045859-s0001-0000000441420236-0120-s_lc.fits),"{""cone_selected_caom_target_name"": ""441420236"", ""filters"": {""coordinates"": [311.28971874, -31.34089941], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),uploaded+verified previously; local copy removed (Drive hosts it)
tess2020186164531-s0027-0000000441420236-0189-s_lc.fits,mast,drive_only,1785600,7a0e1b206bf5927d30d60c15f1b11f7080f519028fbef9e7ffc2555fdb53318e,01e12afa83b9583ded42b089df1f2703,2026-09-24T00:57:12Z,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast%3ATESS/product/tess2020186164531-s0027-0000000441420236-0189-s_lc.fits,MAST download API https://mast.stsci.edu/api/v0.1/Download/file (dataURI: mast:TESS/product/tess2020186164531-s0027-0000000441420236-0189-s_lc.fits),"{""cone_selected_caom_target_name"": ""441420236"", ""filters"": {""coordinates"": [311.28971874, -31.34089941], ""dataproduct_type"": ""timeseries"", ""obs_collection"": ""TESS"", ""provenance_name"": ""SPOC"", ""radius_deg"": 0.05}, ""interface"": ""astroquery.mast Observations.query_criteria"", ""note"": ""cone search chosen after exact-name probe returned zero rows""}",public archive data (NASA; see mast.stsci.edu for terms),Upload verified by MD5 against the manifest; local staging copy removed 2026-09-24T02:06:46Z.
