hpx,n,x,y,z
11621,48,0.727117052905911,-0.162298641298233,-0.6668866612699828
8257,89,0.01954818664486655,0.25243579853337345,-0.9673266973197759
8531,84,0.05430464870337429,0.7246871942671965,-0.6867720051218027
2476,51,-0.4592036595745304,-0.5638879525512032,0.6862655104919861
7306,154,-0.2417147490974074,-0.8762877459465483,-0.41654681117361164
8017,165,0.29918873705282206,-0.9083917961357489,0.29179210516150417
6543,30,-0.9807728428307214,-0.19361621643569482,-0.0206785505433567
7952,204,0.09723986123342072,-0.9895189522798975,0.10591545877692454
3938,133,0.35487758430703564,-0.27085924029131175,0.8947144979252035
3078,89,0.7215181803811922,-0.6872769837030576,0.08296010478735222
5397,159,-0.5260691923853869,0.8337331169379245,-0.1672707774224506
363,149,0.23257421577954213,0.6874998485778155,0.6877837245850418
11152,68,-0.7096093375675858,-0.5821638757501374,-0.3967245537092527
9413,248,-0.38739864476245217,0.30545993397179827,-0.8697367879317178
2403,61,-0.22042044803032046,-0.7303874719884775,0.6463538382062972
5383,215,-0.4152611753098721,0.8802529132172405,-0.22921165425370305
7176,308,-0.03885971661022203,-0.796091449887536,-0.6037817338403643
3312,221,0.6038200656093512,-0.6036345665287829,0.5204354649097793
7977,113,-0.12070028907757632,-0.9783032067605896,0.16788087259597304
5658,62,0.3565258043019509,0.9192789222276466,-0.16624667640751514
6159,86,-0.8537171984803169,2.3277548735154452E-4,-0.5205721214562379
5906,228,-0.07325383251841619,0.9892775458915907,0.12563015309677125
6709,40,-0.9463222112717782,0.3118917247044336,-0.08381630549975144
11106,74,-0.6053154625300994,-0.7014471688335178,-0.3760203651101469
5029,54,0.9211166750709178,-0.20588397469943764,0.3301309774880836
246,82,0.5592469438074872,0.5898370519896665,0.582376215695226
6998,36,-0.8941665776514868,-0.29814617558467726,0.33374112425151986
6246,54,-0.9363278732581675,-0.11372412595174414,-0.33194812894514303
10736,102,-0.33241834720252894,-0.8112041378490166,-0.4809152757406616
11451,100,0.2070841478059236,-0.4734577352038653,-0.8560120474527011
1223,61,-0.6670533105638597,0.6030499127446226,0.4372517622570859
2207,39,-0.7073247695921573,-0.583809143875308,0.3984083200655762
7548,168,0.552346216218338,-0.827147698725437,0.10283980302814533
1548,110,-0.3441769350301094,0.830244822714142,0.43825088880931495
10193,66,-0.7696785747760421,0.6022893594657389,-0.21138658212889494
10897,118,-0.6772556562659104,-0.20028141486858753,-0.7078092770548255
8985,49,0.5667669004976553,0.655473463381997,-0.4989408363685723
6840,59,-0.8014632039844087,0.5944586565679104,0.06404735369502483
11122,95,-0.549190962908158,-0.7831025317144248,-0.29152233014799894
7054,34,-0.9338859994301426,0.20992832730106284,0.2891335963295014
1646,71,-0.3047345920629259,0.6375950058548876,0.7074017232894367
987,110,0.0938238133414437,0.15370457953545788,0.9835710177294219
7477,119,0.44951750646932503,-0.8894064601188004,-0.08197539415678576
6135,147,-0.03800400516511139,0.7960806267152789,0.6038515191939925
3296,240,0.570668798518496,-0.6943296667224007,0.4382607071521278
7511,90,0.6729056719829971,-0.739323513443514,0.02040805998178788
1342,43,-0.7142484972025253,0.31464208241349,0.6250131298796313
8010,160,0.1196556681517917,-0.9607955169329625,0.2497401998431128
5724,126,0.09782066555109321,0.994888229127217,0.021456318560553193
7390,47,0.07147018888526098,-0.9896904526620947,-0.12349093252343449
9395,117,-0.207166531681444,0.4219154309784584,-0.8825523732989535
6033,168,0.06941797387197274,0.9537877538840114,0.2920569221336848
3501,270,0.5614950941591544,-0.4297267492320684,0.7070135013875825
10577,249,-0.017923877946815693,-0.7058655782900003,-0.7079640525621759
6669,64,-0.9114884299292705,0.35357810363344533,-0.2097650069478126
2451,55,-0.3593109602804772,-0.6735769600067285,0.6457605357212018
2116,48,-0.49824518153742564,-0.835935244866718,0.22974790494828642
10558,233,-0.2699002187415687,-0.6531492492440143,-0.7073423501058562
4015,76,0.019239838998738167,-0.32524436829653725,0.9453167485749171
9509,294,-0.5573750330420804,0.16864382745353224,-0.8128166226691962
8072,86,-0.23583752829046117,-0.9443844711619191,0.22880600450007288
8952,30,0.8470628643820167,0.3031731523134942,-0.4363669703210163
3225,224,0.579671105224423,-0.7433254086073534,0.3335898540200991
7663,174,0.28290708740086434,-0.9311680534376241,0.2295965573076007
11631,47,0.7615554859435714,-0.2304216711177161,-0.6056036032086052
11053,93,-0.6715337513163152,-0.5803899957872161,-0.4604806532014858
6784,65,-0.8224547019201097,0.5495488431087466,-0.1462736939515157
2932,71,-0.05756286421439934,-0.32042613760287353,0.9454054375688018
478,81,0.05570660511688925,0.5352559906100555,0.8427496813251567
389,104,0.40081358844530485,0.7077600996183355,0.5816161198029557
3711,230,0.3078751964652987,-0.5207964837659078,0.7961123874323555
4586,42,0.962128260480724,0.2143814559932069,0.16794365977685435
2481,40,-0.3688029387904372,-0.6028931640977215,0.7072977731098662
3541,220,0.5820171322991643,-0.017846704345966833,0.8128224365471437
2947,35,-0.45714771408377614,-0.2436040913012628,0.8552971222379369
3252,202,0.5471073955354262,-0.7367724106464457,0.39707429110349324
4943,39,0.9319924709340817,0.18423120737247228,0.311901596707267
11290,53,0.1597306754878343,-0.12855764502303574,-0.9786637103284146
3546,232,0.5672876858282165,-0.13236986625096644,0.8126713521626009
1228,68,-0.6359663757474328,0.6352640715391497,0.4379842529509603
3316,256,0.6118078318344041,-0.5553540596633623,0.5631147515163262
7813,54,-0.49229419389835233,-0.8662133693953541,-0.08448276525133908
9674,97,-0.7253431660528851,0.3651629991223965,-0.5834093027203684
8456,74,0.09525317991389914,0.45929358559829736,-0.8830383247472221
937,85,0.3964390942686741,0.05918613006930862,0.9160240716390843
985,100,0.09519739503146653,0.17981381386082831,0.9789936158854
8018,201,0.25627863882542856,-0.921545732212675,0.29138447654760635
7822,42,-0.5767844687758857,-0.8157842705754219,-0.040766726107290305
3310,211,0.517517908903855,-0.6620969821569268,0.5418830013985944
3134,151,0.6596378011759259,-0.6923262591692357,0.29217600224667556
4921,40,0.9677769963421434,-0.0250042084382187,0.2502550291942306
5989,176,-0.16070901074495617,0.9287404332087928,0.33383615912559395
11391,51,0.48807170128728566,-0.27364872025701237,-0.8286855251240414
7840,49,-0.6349617218679989,-0.769857053081518,-0.06310310043950823
317,93,0.2833034478390912,0.7278406028050532,0.6243383412651148
328,107,0.19823686146780362,0.8022508381721878,0.5629570988761478
10946,85,-0.7283260789274861,-0.2801943731264514,-0.6251780015573449
7045,35,-0.9607745306511646,0.11993623334949523,0.2497179992962391
3719,176,0.1933922006042272,-0.7739126482396604,0.6028997973576165
6505,31,-0.8948310226299667,-0.4462545878204964,-4.77872832456043E-5
10950,108,-0.7419420941099595,-0.3302837705588712,-0.5833303623944356
5692,73,0.38174547462898184,0.9221214132881135,-0.06149619436054172
5538,188,-0.07525864978579774,0.9961753791119609,-0.04234419372979271
2709,33,-0.6962817414129099,-0.26405401511644994,0.6672999524206656
6489,39,-0.7900042613420551,-0.6129564190770452,-0.001832813354400189
5051,66,0.87223336558567,-0.21743525425178042,0.4379153344195664
4512,45,0.9930979607086698,0.09744904519542999,-0.06401908030187013
1755,93,-0.16799743376451176,0.5345581886271011,0.8281520780320392
4329,41,0.9782001610232366,-0.12174993295318368,-0.1677699183148949
9735,123,-0.1355994569260515,0.4995089976135644,-0.8554984408640334
6240,76,-0.914074837147401,-0.08757988470265117,-0.39575797232954546
7396,42,-0.048579628213750045,-0.9811496586282561,-0.1865564988344263
8916,42,0.7318430038317191,0.43918338913872174,-0.5208709315033156
606,146,0.5606191103696523,0.4313864621459198,0.7067046591192939
1449,55,-0.5634413927421967,0.4867183433548271,0.667412042839182
5516,214,-0.19404467114951754,0.9788563039062236,-0.06333192073028013
8128,132,0.0011999940521252666,-0.9347276373505442,0.35513965807531206
2933,74,-0.019301247245585698,-0.30053757537270287,0.9534835183964437
10298,219,-0.25164717708842066,-0.1690919205774986,-0.952843641819481
11423,69,0.2741083821766778,-0.3826040426908906,-0.8822165809865313
4637,52,0.9559388658288197,-0.2655361165773996,-0.12454090184356813
7805,110,-0.1691794593534944,-0.9777334334489578,0.1234105623686214
11862,73,0.485905432344757,-0.5647224356659228,-0.6669292698673659
4152,41,0.897526138132342,-0.046810049167300825,-0.43830341111180177
1574,114,-0.2715105751159446,0.8217733729628791,0.5008171007851963
10698,127,-0.3673501758942544,-0.7258529869104737,-0.581405245335642
10341,274,-0.17065954030797903,-0.3615252636370933,-0.9165041037558412
2208,45,-0.8486555695037163,-0.4542135494201415,0.27067938950902737
2984,54,-0.4224192178060051,-0.061399815024154425,0.9041997243898321
3939,164,0.349430316370135,-0.24023996690704585,0.9055319993786297
337,167,0.05682505222692642,0.7788261911146684,0.6245121151715765
3672,280,0.45408578452360565,-0.6129863058411152,0.6464263710443444
4,43,0.6709964502692659,0.7388086168617166,0.06130638571559043
3461,135,0.7062094946500717,-0.4002455578605658,0.5838556988948355
3145,94,0.7914431542211129,-0.5574857496466337,0.25032128477487015
4706,43,0.9486348284359643,-0.3132370772685957,-0.04289369303371786
5777,50,0.4480277611864642,0.892978943149179,-0.04125974442836071
11141,87,-0.7168017445597294,-0.559406290487398,-0.41603502628996475
3104,141,0.6302543074353958,-0.7691406351121777,0.10507792810509317
1226,70,-0.5910354672411665,0.6905050289612884,0.4167916053131518
3048,77,-0.22011198897744558,-0.05751697516200719,0.9736775410998093
880,115,0.13439565926694433,0.3504006047390927,0.9267998124376493
4506,42,0.9753837377643019,0.2201542956952201,-5.464797245770403E-4
1971,89,-0.09548146905600756,0.3125007901794526,0.944997952197544
2889,61,-0.23975668277819515,-0.42949238038964577,0.8705650727803593
9793,146,-0.3411630722782843,0.5258049864705511,-0.7790546050411129
7776,86,-0.2897733134297902,-0.9549161802546885,-0.06316411986994369
5467,91,-0.5957121711343045,0.8028038245451784,0.021005835392646048
3991,80,0.23512359301863342,-0.29124584307594936,0.9272220181879763
1878,63,-0.3949647480634294,0.05892973804607497,0.9166849622142627
7975,134,-0.048939133877750604,-0.9808960133647625,0.18779054816672394
1737,92,-0.2032793750503129,0.6363581472905292,0.743974131242403
2759,27,-0.6017252359852122,-0.23813834995502567,0.7622337213781196
8790,51,0.5652067577888289,0.4878163387631622,-0.665126585107804
7513,107,0.6146275085512488,-0.7887160211249871,0.001077641108298599
447,152,0.3084481637050856,0.5210977747992948,0.7957026036574143
9481,529,-0.4835718943529731,0.09747329373628902,-0.8697452244364524
11546,56,0.5681192112542176,-0.13137935594818043,-0.812243874184438
752,226,0.5444385192354575,0.1327306226902742,0.82811547771926
11214,60,-0.7080541499513984,-0.6745692417691702,-0.20845056936001882
9923,171,-0.30525183994455096,0.7355511908605705,-0.6046642818075376
1492,36,-0.6030781350803304,0.05669587138472016,0.7955137557075422
9038,48,0.5318348168203525,0.7575561827030223,-0.37828620895231174
2073,47,-0.642321709248563,-0.7480195720290942,0.16648242761282822
6395,43,-0.9968318071370726,0.04813573693714739,-0.062074857209909046
5040,70,0.9169639260799404,-0.1832300380239201,0.35416519672930347
5536,158,-0.09851259445357208,0.9930885223846,-0.062380952627140725
9297,214,-0.3503093703837685,0.01817438429143612,-0.9363291443812322
1650,62,-0.3696418367471083,0.6030024374636055,0.7067971108073495
4779,100,0.7410751204192384,-0.6709853557631071,0.020442657063073372
11975,98,0.3519852947721806,-0.7483612708969488,-0.5620259004457122
2452,61,-0.32587848338589664,-0.689549418268645,0.6466516896047267
5921,116,0.07231879662435393,0.9893455614461896,0.12573535177694362
10295,228,-0.20219184119890551,-0.25752904527956144,-0.9447837851963121
1802,49,-0.43106790804456857,0.5102215885067858,0.7441015933054842
2463,47,-0.3073030752211565,-0.6154293984922509,0.7257069025970839
9637,182,-0.609652738727425,0.428937705102012,-0.6664457674993194
61,38,0.657119210354424,0.6932486012622212,0.295718468111486
9709,84,-0.7943366076920851,0.3982180759588829,-0.45856859454873733
7997,147,0.02346502166075057,-0.9563078652746104,0.2911167201313798
11778,186,0.018083129002921663,-0.4465852698993219,-0.894430159783979
10000,154,-0.6393325886364131,0.5243858377369441,-0.5622234636107984
5335,156,-0.14490498015025496,0.9787362892408072,-0.14460039353232895
7415,43,0.05176073112139147,-0.9966391134744826,-0.062004541437841613
9677,92,-0.7840018899941074,0.30226607561437013,-0.5420447480926723
2740,33,-0.675459277406692,-0.1304333657129522,0.7256111160105393
1007,105,0.1256388279163583,0.02065683289221962,0.9917422936290184
1806,44,-0.4304133378027883,0.4564246325030111,0.7786150432449915
9300,275,-0.3735740149843278,0.018794881552701967,-0.9272915358344228
4944,41,0.9214745781599317,0.27932841178074225,0.26964346868446304
2243,30,-0.6488552339070366,-0.6490237331866866,0.3969276404794977
740,177,0.5903243674643693,0.13329244695439948,0.7959629929366765
9534,215,-0.65283389304677,0.27032280668081626,-0.7074964525798041
2581,29,-0.7311392045183276,-0.46577373481326784,0.49830292090914236
6130,199,0.022196616127895145,0.8410749801799267,0.5403179930369318
1179,69,-0.5578186590449951,0.7506952799718668,0.3537178333993038
3959,118,0.27759386039771183,-0.02075680231086374,0.9603336470124362
2364,47,-0.305267943100765,-0.735486605099372,0.604732100232498
1201,87,-0.533397127811874,0.7592811412817346,0.3725666956710459
12115,35,0.8242093396430551,-0.44233031113213084,-0.35335582522511727
758,222,0.4847615879647042,0.09774531586886775,0.8690396801644125
10232,89,-0.6685440083827154,0.7361258664582586,-0.10487397446020894
1414,47,-0.6845595118035235,0.4350941678266374,0.5847175539300329
10568,333,-0.09491974564510117,-0.6400357057656599,-0.7623312160717133
11829,102,0.27187950479217987,-0.6086658576916275,-0.7452651566788017
12146,79,0.7821066952910117,-0.5504243825833459,-0.2918401760605767
8557,68,0.2088662551386007,0.7511484494991365,-0.6260957892962656
6016,74,0.19204373827744384,0.963178787197438,0.18778179984701251
22,41,0.6069520347663341,0.7767942911929797,0.16748955565130177
9367,145,-0.26990355682330003,0.32539771016806024,-0.9061368723421351
2609,30,-0.768546274710714,-0.33804521880479044,0.5430530171978852
5026,65,0.9082987436741262,-0.3003385806344443,0.2908295515565055
2414,67,-0.20129414269356827,-0.6778492114602953,0.7069653040104698
151,53,0.6940632098982796,0.6266032295700549,0.35425063910596993
12160,83,0.4884126983728194,-0.7297421893275712,-0.4783022932197066
2461,57,-0.30398830565114887,-0.6366628591587267,0.7085638510354603
3576,294,0.49847732748767676,-0.13252195011269943,0.8565930056645791
11013,112,-0.5303109906796014,-0.6131102067839768,-0.5854065398404046
5719,86,0.04977786934012242,0.9984117813006785,0.023128444070258873
862,99,0.05876111289110146,0.34644988356387457,0.9361043528718502
7421,62,0.02210871818521707,-0.9988815551085383,-0.039803673489835226
10116,254,-0.5349131598779727,0.7221763564759954,-0.4383631827606264
2147,53,-0.602355500478272,-0.7347475378985123,0.3116833294240807
1468,55,-0.5507964074843346,0.34036708634333307,0.7619608626105883
5769,58,0.5721753590218447,0.815800723766449,-0.08311309438738726
3571,170,0.505800975660004,-0.09573900375371704,0.8571900938460453
11784,146,0.019203192347470574,-0.46972260588860376,-0.8824563362447445
1757,69,-0.20578996436770344,0.4960432826208775,0.8434442181253226
7619,231,0.3824288625764903,-0.921749562150213,0.0628570625853626
1112,42,-0.8139269937909678,0.4899404106569346,0.3119794160641812
6828,67,-0.7722700861428358,0.6348280126966602,0.020361820725423776
1438,44,-0.6210834944991639,0.33851708483897613,0.7067396860084538
646,83,0.7916986271506962,0.17938209440345404,0.5838468502865846
11472,68,0.41512146747622797,-0.30773145369928584,-0.8560446592611513
7953,283,0.12129247321503317,-0.984981859632332,0.12224383929308935
7523,134,0.47004481135736287,-0.8823372155285271,-0.019281081053036695
7596,74,0.09766291355248137,-0.9948304947207998,0.024248181821055027
11928,207,0.16426365818366925,-0.7074438442013388,-0.687256961246811
8516,83,0.019209276172963995,0.648324471632778,-0.7609560417693535
6325,51,-0.960737626450605,0.11874391965116368,-0.2504321817235862
4424,40,0.8529218499905806,0.5115226085748168,-0.10343645776363102
9330,295,-0.39669513211845553,0.20610183071960012,-0.8944121352998498
3203,185,0.540112795902783,-0.8093228938826557,0.2304197289136814
1171,99,-0.6025634566824435,0.7347297097731424,0.3113353451982232
10840,156,-0.584506072641481,-0.4293900578761898,-0.6883173520977739
3108,107,0.6635005097218091,-0.7337218772160452,0.1457891675586357
7350,88,-0.16452743615517654,-0.9537638707636499,-0.2512214761906209
10238,90,-0.6896028172135822,0.7228243272258266,-0.042417989503114976
3058,87,-0.12060385189343163,-0.09159188694026202,0.9883698805778084
11548,49,0.600192808838944,-0.09783152900714442,-0.793713856940188
1885,57,-0.3525347752979161,0.022821769217336207,0.9353928127752902
9245,123,-0.23282315250736188,0.0958820298699759,-0.9676816911850034
591,110,0.6353166840464094,0.42343246642960186,0.6456842062404597
5348,75,0.04860802286872575,0.9810308614370985,-0.1872142018125057
7603,104,0.19314015255587322,-0.9790074518768842,0.06388030536609915
6038,182,0.0693086749001395,0.9407288709061862,0.3317715846757822
4598,48,0.8839649172860211,0.3950400919009158,0.24979843740146893
8054,176,0.1987376262442776,-0.887199886696547,0.416180084918491
9655,134,-0.7097838906434869,0.42509991406140907,-0.5615413309880068
7720,64,-0.5079287061856815,-0.8403994763565639,-0.1886535761627583
3351,91,0.8279120437532795,-0.20732083592634312,0.5209459294405938
5186,157,-0.15304174972353018,0.8756204691508472,-0.45793508293387764
8149,148,0.14797558848689354,-0.8534170556455655,0.49961636355940614
9627,161,-0.6540653867150438,0.3919186045849628,-0.6468617590332805
3182,134,0.7028473795572694,-0.6047817745124382,0.37427945637422716
2974,57,-0.3080742892984852,-0.1705161456564282,0.9358333465926882
9089,27,0.7266415942813587,0.5095388720629102,-0.4607011965799181
7441,119,0.48300720583402795,-0.8503991841076803,-0.20824755407677464
7155,26,-0.8274321809316726,0.0014779981129561112,0.5614295484723809
4389,35,0.9192881349270466,0.35535898943407557,-0.1685762464396657
2196,47,-0.7042028333662946,-0.6372613205021324,0.3127477627770905
12279,87,0.7395392474378185,-0.6700762324942978,-0.0627093315845544
11500,83,0.3704289291859651,-0.47727168397015735,-0.796747385605045
7300,97,-0.1349356147101281,-0.8895421897523909,-0.4363102733314959
7597,95,0.12227705114126235,-0.9915055795997969,0.04240724718913938
5857,56,0.44551259401038407,0.8864235940610021,0.12487537102864874
3033,77,-0.0955449146340007,-0.1764402750290705,0.9795735922354437
7296,179,-0.17119402378974632,-0.8602445949529738,-0.4801190634003558
10571,253,-0.12828733698347963,-0.6743777864257151,-0.7270088566549383
7191,183,0.12883434123721665,-0.8683915219389061,-0.4786675923727444
10892,162,-0.6804858637282584,-0.09225314428903729,-0.7267686136412445
6883,46,-0.8709861439957622,0.4685908924869359,0.14719536901421124
4188,35,0.9086239847826557,0.27454302578912826,-0.3144115041575295
6722,46,-0.968951971600366,0.21526392409801115,-0.12093484650596961
7812,64,-0.509553883597574,-0.8539021847040309,-0.10505715306880024
10443,283,-0.39116340920703724,-0.3349436725160995,-0.8571040147824237
7641,236,0.4431815157702762,-0.8806888984299246,0.16674151394716163
3370,152,0.7308670407653284,-0.46404439723593904,0.5003111473858592
3980,145,0.20844888141183476,-0.42294746101282943,0.8817523117968412
6492,44,-0.7735779846802651,-0.6332182266309412,0.021444549847169828
9013,43,0.5912055551384465,0.6900128936627445,-0.4173860263368763
10293,198,-0.16942118499171585,-0.25141669368376474,-0.9528529428433853
1016,89,0.11316183144277525,0.05749887057928009,0.9918169822542997
9678,116,-0.768177977421564,0.3421530906178039,-0.5409713657283942
4906,44,0.9710619850231822,-0.17020856243556437,0.16715864530271063
5133,105,-0.021332872204196482,0.8409304264372501,-0.5405726543033078
8389,51,0.30486607126089893,0.387703592287097,-0.8698020872811659
6057,97,0.2972142377136728,0.8953867059240656,0.33136334342809265
6756,36,-0.9704355175226268,0.24017507883202974,-0.021010421056420082
10980,68,-0.8042645427182764,-0.2855969303885229,-0.5209813750522652
9415,267,-0.39125563053703605,0.33674747375698816,-0.8563539673715714
3678,252,0.4302135717427695,-0.5610821239755518,0.7070590203165059
3065,47,-0.08489445838128569,-0.05863601279504928,0.9945878066293715
1688,112,-0.18536349529193305,0.7420570556138159,0.6440701595926627
1186,83,-0.42962362291954276,0.8540847151095534,0.29293847725259786
11543,53,0.6005570350498394,-0.057042715475635435,-0.797403091740261
5678,54,0.48802257712844505,0.863713673742741,-0.1251418169813295
5979,194,-0.2272957361024054,0.9077637757469451,0.35231846974737313
2336,54,-0.42423214957488675,-0.7918756451660687,0.43907560600809736
11740,41,0.8400674176677553,-0.25410413039176605,-0.47910101301596114
132,36,0.7821835056200963,0.5795234567717352,0.22845629255139238
5229,141,-0.11709442307893067,0.9492676127599015,-0.29157735805635643
3495,242,0.585742317589396,-0.42951446319894715,0.6872003003397196
3876,189,0.39952939382505365,-0.4538882424541279,0.7963597732387981
10721,164,-0.37779116813729985,-0.7510396291434791,-0.541327545937204
4369,34,0.8515805592062763,0.4811122038195465,-0.20784424069408153
7793,97,-0.170999785475175,-0.9843500409495918,0.04041891422754685
7500,109,0.5551055235788616,-0.8292897505120987,-0.06295354185095542
4503,32,0.942015245199399,0.3344898828539495,0.023490308429546664
8069,86,-0.1180927192472088,-0.9608205507189512,0.25041339507336047
1898,54,-0.29558214841888947,0.26752843615522165,0.9169853928160904
6928,45,-0.9899220728806923,-0.09694483555515347,0.10256302342305285
10104,78,-0.7733800512812713,0.5733364699016584,-0.2701511212834089
7734,58,-0.35825871968005935,-0.9296509604490082,-0.0851950406723641
3887,174,0.3060144285287775,-0.4144950460204693,0.8569525292118403
9410,194,-0.3018072606085304,0.32824156297409784,-0.8949873011563675
1854,57,-0.30155060773572523,0.3304785994541001,0.8942360009548771
7041,41,-0.9637511514799836,0.16764877705170025,0.2071398499047862
3598,208,0.31989720891611856,-0.8286639120005594,0.4591318357798022
6451,45,-0.9187756098709807,-0.37986002773303873,-0.10668102433104437
4833,72,0.8857574460244952,-0.4470881666685569,0.12399651965517568
7008,40,-0.9575559027491654,-0.09519972664331293,0.27174718104208184
8532,91,0.01834415192320325,0.7261309817794629,-0.6871537373283917
3707,191,0.30713602891897546,-0.5697499161207635,0.7621440063380015
712,121,0.6563912930027981,0.20020263360395693,0.727220739527148
9351,113,-0.1342845833903629,0.29927496570710127,-0.9445783825713483
1734,88,-0.2379784272642561,0.6243084265923513,0.7439091044427428
4073,82,0.06105110367297705,-0.1937095095346727,0.9790544245350636
5072,64,0.8948650330459409,0.08680696523403768,0.43760585345801617
3255,251,0.5344279994937595,-0.7231782192716523,0.4372980904731986
3827,97,0.09771431491879098,-0.5066890397086998,0.8564388823166118
6797,58,-0.8444888703719384,0.5338297001341646,-0.04110415218152711
6453,39,-0.8888717701334071,-0.45014150494364186,-0.08432510986761274
9214,34,0.7249940083910492,0.6874304283507293,-0.040382930557397764
3355,107,0.8041130047925079,-0.2876703856782663,0.5200864447849697
9078,63,0.518518880476222,0.8174165572815676,-0.25058316301028505
6027,116,0.23430570600297992,0.9337489541404691,0.27024524459423854
1868,44,-0.42061742029235094,0.20788590158175435,0.8829855060303913
3044,61,-0.18672501336202454,-0.12992933028350734,0.9737092187731873
4611,43,0.8897701363110411,-0.3678225299838118,-0.2699065086221649
2534,49,-0.20564507733887288,-0.54522993383797,0.8125380622564913
2078,34,-0.6406923096840031,-0.7392964250469497,0.2068581871048095
8020,116,0.3188479221236235,-0.8948847549497299,0.31200562343182076
10952,91,-0.7511849174557937,-0.2672893568992312,-0.6034245953958103
543,92,0.7276910957739474,0.3901227903932995,0.5639950714700577
2376,78,-0.20121279780362208,-0.8021306886878162,0.5620708178037593
10322,155,-0.05952470690558207,-0.3456719823947227,-0.9363512295924642
9947,260,-0.3758537644736929,0.792227317905357,-0.48055719549262615
1573,89,-0.31026557976703467,0.8082749376438997,0.5002439005191783
8036,184,0.13939084007981045,-0.9396407530103292,0.3122040775155105
9130,30,0.8617799555395744,0.3810703600190381,-0.3345457193989732
1208,100,-0.47235513840201016,0.7868660213553741,0.3969131363546828
515,55,0.8483059489352878,0.3495417071498754,0.39751733820998925
5088,60,0.8953222695132862,-0.08878176838759605,0.43628600896526154
7832,59,-0.5142137962569163,-0.8573080912845356,-0.021157068921451305
4954,52,0.920051191408583,0.2078859458707241,0.33182774098886747
10353,325,-0.17148665956181816,-0.41273106638195356,-0.8944520909379358
503,93,0.020877091698333773,0.4707007442999783,0.881920079936774
6244,48,-0.9251900953031056,-0.13756339427701503,-0.3534608422838968
11894,100,0.4681045848641979,-0.6634027361361718,-0.5835959100589949
4080,91,0.12538181672362106,-0.12470767455189152,0.98415369954436
6138,143,0.060528825963840814,0.8107566548212878,0.582098331149041
5729,82,0.2658023533729039,0.9630064381439135,-0.04249447059793153
7130,27,-0.8660456978068702,-0.024195271082776908,0.49920841260793813
9821,217,-0.5106385537902768,0.590570533132051,-0.6247355350463343
11764,47,0.8455585880753206,-0.30396185601696213,-0.4387030152586062
10002,159,-0.6356871544184838,0.5484902339689981,-0.5430368246046873
9186,50,0.7716827663871174,0.600661983017044,-0.20868519374380207
6830,57,-0.7564554958358626,0.6525543984673002,0.04205567611692667
5902,131,0.02296477808357219,0.991755507898366,0.12538940967114176
7672,123,0.32865026311731893,-0.9158737206057589,0.23019517817765248
11785,143,0.05769518502180165,-0.4888726947699816,-0.8702967423089549
1504,36,-0.5877246173096409,0.2746150463202476,0.7609009585185099
3912,186,0.43633169804629246,-0.2736279484667579,0.8570688081077658
5078,92,0.858822819737474,0.10560230361828779,0.5011147188910194
6338,52,-0.9563825303188244,0.02302790720219272,-0.2909006017931341
3721,145,0.1376294688981484,-0.8008515979549328,0.5826943062509351
1254,73,-0.5655457659748463,0.6567510389102584,0.4986550767230471
4790,64,0.8409410379966726,-0.5343398296434366,0.08457282791058779
9794,141,-0.3084421628141158,0.5460557299120548,-0.7787654451120422
8412,48,0.3709083731400176,0.4792219042720515,-0.7953666936461689
8079,100,-0.18430088270042227,-0.9319055510403191,0.3121156718512583
5439,177,-0.3830178579817365,0.9233979526023992,-0.02130249313215183
10932,94,-0.7738989041087981,-0.1930803513966309,-0.6030289160556229
11172,57,-0.8013560750663999,-0.4819553581591309,-0.3540781010141237
4616,53,0.8701232519881782,-0.41220503278494713,-0.2698094162918041
6678,51,-0.9507230195771327,0.26159721254526536,-0.16590216818815035
10414,205,-0.4366881640250063,-0.09782637763004846,-0.8941575317713469
148,61,0.7049391746486353,0.6376115051828866,0.31040002623658414
5141,144,-0.1493742711927367,0.8527424428479256,-0.5003572263396746
7400,76,-0.14247393181557388,-0.9715562444592671,-0.18871414514285068
9317,270,-0.3607186693674234,0.17138692634747066,-0.9166817328196486
7283,203,0.18721351788201296,-0.9440132821877145,-0.27130332822744957
8074,93,-0.25685850292293855,-0.9333892660370411,0.2502887126700852
5479,128,-0.5144033648483765,0.8571871755062335,0.021030048573920303
8905,30,0.7562045048848357,0.2907406220407911,-0.5860479623252824
2630,52,-0.6632445697954985,-0.4672225172840963,0.5845048989461465
9779,130,-0.20314339008245091,0.6148780474756064,-0.7618897391991044
9801,266,-0.3396750446064565,0.5745168437369147,-0.7445588961888674
7665,300,0.39699808956253896,-0.8938481941091211,0.20798287465721674
319,128,0.29159429962590483,0.7051734427342978,0.6461465452357754
6791,58,-0.8563387799439374,0.5123963748783681,-0.06312835213757857
9586,86,-0.7608631930141947,0.169711068009776,-0.6261785554635818
4649,59,0.8587278550711734,-0.4850481238660464,-0.16475415418586623
5661,77,0.2650574363294487,0.9559458991176346,-0.12535599951428888
1298,41,-0.8445669098157584,0.27797268167901135,0.4574383515997936
4955,66,0.9071099802035048,0.22794434881858727,0.35358689091918605
7482,117,0.3127890152644046,-0.9460442096876861,-0.08362349925888599
7218,320,-0.021063994785516953,-0.8877725411619097,-0.4596109485938684
395,110,0.4761662625340759,0.6388876481736581,0.6040802687800599
7664,256,0.37814245047238404,-0.9063746777266573,0.18795375691774288
