source_id,ra,dec,g,bp_rp,parallax,pmra,pmdec,teff_gspphot
6387058411482257536,354.9154985453436,-69.19605237935818,8.341437,0.8864422,22.63674663857418,79.52919795813374,-67.5510846814538,5525.0024
6387063393644316416,355.05826170533106,-69.19475423318545,9.036045,0.6558218,8.067752926790474,13.144968013159572,-15.324321455840696,6209.0854
6387058411482257280,354.914601194231,-69.19459641431686,9.406731,1.2699986,22.65239143465871,78.13338707723472,-65.84451905808592,4521.048
6387055525264249344,354.95226989559654,-69.32666933501324,11.854421,0.82867813,1.3133965404342536,-1.1211024024384275,-6.880864360801162,5868.3315
6387016419585819520,355.33960711078464,-69.1954372952046,11.877103,0.7212305,1.9906595207596183,-3.2306636333619134,-3.1352991039522733,5962.6753
6387035527896526336,354.65495553799207,-69.3002558603585,12.054706,0.9476681,3.5773057265102697,46.59384747778967,-14.513975099388482,5435.8853
6387010239129061632,355.24500801386563,-69.24851914431608,12.133159,1.1440754,0.6946836411642078,11.54005930517417,4.489250364875868,
6387062603370442624,354.56349218109375,-69.09982045952168,12.314826,2.4387827,44.875378262481355,897.1611242811841,-118.17981686471414,3210.5427
6387069127425682816,354.67033222960697,-69.03043083499198,12.348004,1.0797129,4.949003612171906,-11.516665939817853,13.537905462053578,5044.337
6387060296971716608,354.62102298450986,-69.22606227593366,12.64036,0.93818283,1.6774238879729872,14.498865432351913,-9.368680772856125,5326.2153
6387032018907043840,354.87122916879434,-69.37939085813476,12.773913,0.64969254,1.320046973364681,-1.3378725845749386,1.0635146782428884,6348.313
6387058720719922688,354.74460627197755,-69.31499690335765,12.846054,0.7165947,1.438713131504777,12.789774653461464,-0.14489833952293996,6017.3345
6387062259773064192,354.51151807381757,-69.14055434848122,13.156184,0.7807579,1.9341631308265679,4.617011162434392,4.281162037228566,5998.683
6387057621208283392,354.94432465166665,-69.2652084482631,13.262949,0.86001873,1.2161113724785495,-4.44711767816815,-3.9558738144189722,5647.34
6387065386509126016,355.24549893889537,-69.1191857172029,13.391411,0.8997097,2.1154982489453733,8.335527994292033,-2.9902531095220035,5566.914
6387031817044785024,354.8918853292937,-69.3887534358012,13.460075,0.9498491,0.8484718967034514,3.751328281104585,-2.822733727246076,5266.4595
6387035665335487232,354.52214445955013,-69.33879236862549,13.462577,0.7384596,1.4403645941046055,16.18167838326459,4.597129002507943,6014.006
6387058617640684800,354.8842408734601,-69.16127315132654,13.487043,0.7491617,1.242548000838577,28.66002258939108,7.017836422983561,6010.329
6387015152571643264,355.4482964785538,-69.25718051448646,13.534097,1.1337786,0.30682829406884427,-2.9003688467295494,-2.5135863022373037,
6387057930445924992,354.8463671390332,-69.2205401715455,13.672581,0.78315735,1.633554438885307,15.493481483597769,-0.35148439254726993,5888.792
6387031851404521600,354.94401422265,-69.38095920491672,13.718911,1.4618673,4.592920044666497,11.770377698929392,-18.15907850866448,4502.0415
6387060541786622976,354.55258661532434,-69.17468705011967,13.918556,0.8891306,1.8925746232250917,23.537371604561514,18.702282860987644,5563.2266
6387061263340615040,354.71010141493434,-69.17372416033184,13.932888,1.9140549,6.247186157390738,-5.555744194606784,-38.521075638329584,4187.809
6387058652000444672,354.7731245981731,-69.31610828850725,14.167091,1.0199566,1.800659225795591,-2.4754059154812444,2.798695015396043,5345.778
6387061744376985728,354.6523561220465,-69.14284937326849,14.432211,1.2611904,2.559095826816433,22.359929620495826,-3.451481908575826,4634.822
6387018966502583680,355.324767533982,-69.07726741367772,14.54902,1.1317635,0.24601382016829143,2.5533078206736373,-4.859999716347524,
6387015736687189632,355.4488155723401,-69.20516668847483,14.603201,0.87254906,0.620809234081906,10.622707468133177,-1.0024835081995622,5650.193
6387062981327564416,354.5138072931456,-69.08246056574991,14.61376,0.83504677,0.6204399553051391,0.054188280401548994,-15.804858601560813,5650.348
6387066314222166272,355.09906003557006,-69.01785128916077,14.650419,2.2994633,8.988241464225093,77.56722551337971,15.108977487244694,3649.9495
6387048344079036416,354.4001356050653,-69.25153377037982,14.66709,1.0761852,1.6700531511210306,12.275705973435054,-16.699671541001067,5082.2593
6387068204007786752,354.7821370201284,-69.04407422715704,14.679837,1.0443869,1.2880563456225564,13.740231757485825,-4.124389012525082,
6387060816664055168,354.4549277193643,-69.1518924200089,14.685703,1.3074741,2.466050848837557,9.68960852673921,11.103009551266334,4567.9204
6387058858158872832,354.7468922588787,-69.28730669189581,14.728928,1.0586405,0.16548269893257367,5.543688783277068,0.32218079560150936,5865.059
6387055456544775680,354.9010300044902,-69.34141990096958,14.791801,1.1482935,1.780755791034035,3.483321623261583,-13.336973095084863,4883.811
6387065833185720320,355.2252305028232,-69.07747386807473,14.818866,1.1773119,1.7870765271497087,23.772861887245313,11.74432998793239,4896.195
6387066692179296384,354.8759010706199,-69.0476352030679,14.825923,0.8458481,0.9104688199372284,11.609787486791111,-4.05014679002662,5702.645
6387056143739534208,354.94529029300094,-69.26829414583247,14.831959,0.88917637,0.8368783198063378,28.17649530627316,-5.5787206264063744,5495.14
6387063805961168384,355.18402437903325,-69.1481297878448,14.85202,1.3166542,2.2675847333741648,13.643136039835872,-0.22196686199420568,4555.224
6387015736687188992,355.43527204629913,-69.19729713111144,14.927966,1.0483322,0.5342923693722936,12.442922908763425,-0.9488241073824808,5112.089
6387016217723531776,355.2999606700243,-69.20993331080804,14.93629,1.1040039,1.5165095798177899,25.38580586544592,-19.02528023617998,5023.2686
6387056830934297088,355.03722723216043,-69.26748329207753,14.94778,0.81376743,0.5759347930135731,5.892718027377532,0.7896203400006859,5649.151
6387056487336912896,355.19919025605344,-69.30847934343949,14.983549,1.3271933,1.9057774892959785,0.27176596005670095,0.518060916838005,4660.2925
6387018073149395584,355.3612805797584,-69.16053159683099,15.052841,0.8966522,0.9686066056741707,9.260437262489855,-4.509965968920947,5654.7544
6387066382941628288,355.0259063816664,-69.06678015736793,15.121879,0.8932829,0.46522715172759493,7.669899611441576,2.2226964970816483,5717.3184
6387061022822445696,354.79090299809445,-69.18364059668511,15.149035,0.9570513,1.1518093802063385,20.29070129930591,-9.595604231263135,5260.244
6387057861726448384,354.89832205303884,-69.23514779372634,15.185458,1.0586891,1.0071104316235453,13.737755588925456,-7.631121360680766,
6387074045163355520,354.4285199702013,-69.12728736943349,15.185782,1.0746794,1.241558372040005,29.793885983530874,-4.84190571209728,5097.3286
6387054597551317632,355.0295802366226,-69.38549374813053,15.192691,1.3677521,0.49214017805264554,15.151397595983395,-11.752559211623836,5064.743
6387067688611714176,354.7707778218966,-69.0800691482011,15.234618,1.1187286,1.301546180154266,-3.329451496251336,-4.052784751966702,4965.633
6387016355162482688,355.3923022133224,-69.2160396526366,15.244255,0.89250946,0.7588324509083155,7.5594062090207546,-6.453178928945159,5476.965
6387059957670559744,354.5332857751287,-69.23392754188606,15.247351,0.8608589,0.701207264008853,-10.132838196986125,1.014426980760383,5720.3447
6387059098677040128,354.69888067490143,-69.26478194106555,15.249987,0.9361019,0.736652338582207,11.50553108495326,-1.6840161847906332,5620.796
6387059682792651776,354.642163529363,-69.21091431388881,15.252735,0.9614811,0.5030909915570938,7.011284444467259,-9.235791966533531,5212.863
6387069921994702848,354.7387897031261,-69.00935186213479,15.26711,0.903738,0.7543943690554865,11.835650536719402,-1.6744385144961842,5397.528
6387066589100058368,354.9782166250948,-69.03715896259006,15.331258,1.0207214,0.1366792638630726,2.2159750691528353,-3.284492305581291,5818.602
6387062740809394176,354.5658752449515,-69.08367605321331,15.343925,0.8452263,0.4843146667198793,3.1196522220481713,-3.196722036530576,5520.009
6387036180731610880,354.51121597645556,-69.30351000908611,15.365708,0.8071642,0.6202570387258284,16.32084075719768,-5.759967661533304,5792.646
6387034875061502848,354.6469191507314,-69.35768878526153,15.370766,1.0491304,1.0744915834668145,-6.3447723893490995,-16.085423234090783,5093.2896
6387066314222150400,355.0752526538951,-69.01576665896788,15.38499,1.0868788,0.4641106876330772,7.1057952889228,-7.771133417317239,5050.125
6387065352149389696,355.19430838493395,-69.11611338138862,15.387433,0.83348465,0.6262149913289978,11.734004126205084,-4.414114118137656,5544.4575
6387035699695224320,354.55302271133627,-69.34206217885861,15.415131,0.91913795,0.6767796751670063,-4.3209955273978995,-2.9233913640023745,5621.8203
6387015702327451648,355.46356586299976,-69.21232720540506,15.4350815,0.8974819,0.7198151132454619,-0.5720431249050744,-12.01816013288666,5534.6045
6387072567694576768,354.44048826670644,-69.14571144658295,15.461342,1.1273098,1.0290433123219895,4.789463826062491,-11.25756564345649,5075.8633
6387067516812996864,354.79114352897165,-69.12493796486534,15.470501,1.4601955,1.8149871405767537,14.591030565334945,-13.64476893240435,4541.6177
6387064699314368896,355.0062427009128,-69.13222415436142,15.50038,0.9011574,0.8079713500178178,-2.272851408449339,-2.3355064417206517,5424.658
6387058755079658752,354.7368173005746,-69.29591498356606,15.510086,0.80942154,0.6909748475993249,1.8078862284108856,-3.278554417220847,5628.525
6387068685044128896,354.62840763673563,-69.06016723440862,15.513133,1.6854906,2.9584148141035067,42.12726671295704,5.644724824645017,
6387062156694325376,354.569293263357,-69.14316851191246,15.569616,1.0813417,0.35031717211623276,2.9445038650994055,-9.146409737683301,5607.0566
6387018932142846208,355.33890543234224,-69.09418812781144,15.572041,1.0812311,1.0865773184729286,13.409027795261865,-8.057390626826697,5097.7285
6387066073703889920,355.1243170461755,-69.06094924673634,15.581894,0.8607445,0.5547598182197901,14.288221653154913,-4.323358923431753,5754.219
6387061465203261056,354.775380560293,-69.17112131763449,15.620058,0.9861193,0.8562719326057859,2.67582969830132,-9.171172187224691,5287.5957
6387061091541923072,354.75812284021794,-69.18263189048318,15.664567,1.1951456,0.9989146042582733,14.606093592524152,-10.778424130322419,4962.324
6387035287378360704,354.6502443994331,-69.32979012448158,15.693401,1.0614281,1.163279858666449,13.376436942099772,-5.603193145866867,4986.7085
6387062289837826944,354.46797738712695,-69.14158265146445,15.694131,1.2454977,1.4779247236838273,-15.436782597774492,-15.275181507799923,
6387057380690106112,355.0432680070881,-69.22676306378014,15.699233,1.027998,0.9548906671099959,16.969314632749125,-29.567373812133503,5048.3623
6387032023203214976,354.8549012066956,-69.37702978707077,15.749916,0.9292412,-0.042850217285520326,5.278085060926282,5.6647924239533625,5489.195
6387032091922691072,354.8128087222456,-69.35864044960579,15.764624,0.8090744,0.5065987095368892,3.434365837022428,-8.19105054976318,5637.9263
6387015564888500992,355.4458609804337,-69.23680709015437,15.770011,-0.22184467,0.19038800921261229,9.89540165317089,0.06389264856112907,16103.089
6387057311970629120,355.11698521398904,-69.24363895520118,15.779536,1.4142103,1.7552620822118659,25.936622674281935,-5.957267182478697,4433.3945
6387062328492541440,354.4686722191908,-69.1338126877918,15.821794,1.711587,2.9039046696931607,13.91723122758076,-1.4819403969822822,4090.6748
6387032126282428672,354.85521673091864,-69.35968282488086,15.862023,2.0727386,3.7736116846866246,-35.75335987290475,-3.973173471090261,
6387059098677040256,354.69676371767775,-69.26436838434832,15.868192,1.0315409,0.7882792369645075,11.403852187560615,-1.6874381405879977,
6387010136049847424,355.28168273845995,-69.26423520112058,15.868678,2.1835308,2.8657928357718645,-25.581461174772542,4.418230021137453,3811.5566
6387035184299142144,354.7833565150895,-69.33184488369305,15.894242,1.0866385,0.31297488021543857,-2.8557240028635125,-9.701812697425817,5118.4883
