source_id,ra,dec,g,bp_rp,parallax,pmra,pmdec,teff_gspphot
66714384142368256,56.87125084725649,24.10493447522506,2.896132,0.14834332,,,,
66526127137440128,57.29068893293528,24.053211829998986,3.6157947,-0.036376238,8.118448445799721,19.07896807307441,-46.193244590476716,11493.618
65271996684817280,56.2190045645284,24.11313304360812,3.6982086,-0.08796215,8.345685150896063,20.541505263518896,-46.081450017195756,
65283232316451328,56.45679586432521,24.36754142471917,3.863349,-0.013768196,7.671309961502887,19.515752191840225,-45.52730972393302,
65205373152172032,56.58167144917715,23.94814381017594,4.172742,-0.011190891,7.067028703633884,13.075219935615861,-48.403789627642766,
65296907494549120,56.302162856141784,24.46706395730414,4.2610216,-0.10732508,9.544445082693732,16.29167298918471,-47.20609438994383,12160.673
66529975427235712,57.296830774548276,24.136498420483132,5.203287,-0.033113003,7.241378315608465,19.49605376673818,-47.64989929604236,
64940906245415808,57.0868319876062,23.421039463726608,5.428299,-0.067106724,7.690936370750085,19.695020996577448,-47.112981495474266,
65287458566524928,56.20099235353907,24.28926774500748,5.4413247,-0.021222115,7.385246890845397,19.84914439143686,-44.96559622643841,11576.752
66830279539033472,57.027106619155624,24.988289708321943,5.604983,2.1943197,3.640037202653045,-29.148995305507793,-28.411580813143676,
69812945346809600,56.29068291043696,24.839057004118633,5.6404076,-0.08046627,7.222157170572348,20.218136384021552,-46.12398123648605,11636.8125
66798496781121792,56.47708455753871,24.55430537374798,5.752026,-0.02298975,7.3052753639807255,20.33140314206862,-46.022054798281474,
66453490649681280,57.431468357888065,23.711649593760512,6.1591687,-0.049655914,7.46248486399861,17.868504681193286,-45.57243824211501,10090.473
66715105696289024,56.837760020213594,24.116067483641807,6.29883,0.009374142,7.199902345703015,20.344160878448307,-45.07643568357508,10292.973
66504755379545728,57.23749155579294,23.856874540730196,6.385194,0.51511574,11.594324054546423,48.0769414241189,-57.90327317993762,6690.264
66786505232432512,56.51218035590119,24.527697326214305,6.4252644,-0.01687336,7.423127367767808,19.582296508324045,-44.877584847283686,10877.846
66745617143891968,57.340716620829006,24.380752387790455,6.604883,-0.032555103,7.189385624305486,18.566769795996994,-45.34756663616908,10631.911
66789872486779520,56.747585269534376,24.51991333978582,6.8028107,0.034648895,7.271150194177561,22.271845514767694,-47.52140397943802,9843.775
66507469798631808,57.491988012399965,23.84848726390722,6.806421,0.05533743,7.389021187429237,18.377840455207256,-45.870328430863225,11050.87
66729880383767168,56.87281395748792,24.288130246334337,6.815936,0.10141754,7.230057778664303,18.551020432929977,-46.92179879334844,11108.8125
65010690873940480,56.82126025036113,23.726630871297488,6.8663635,0.6735525,15.064495732715876,-34.22966447067361,-26.459941776415953,6112.2217
64956127609464320,56.45349543711508,23.14694333291917,6.895188,0.024568558,7.4211396976655095,20.513910371784853,-45.699760208111584,10084.2705
66725379258016768,57.12549941431617,24.34532462480419,6.939808,0.18186283,6.89946138162525,19.60906252887243,-45.355830700297275,10014.492
65017627244152064,56.837462886443596,23.803141100251725,6.997606,0.04240656,7.312944753255134,19.09568001950756,-45.519794998351045,10023.59
65282716922610944,56.407554166556594,24.33546030372484,7.248939,0.25948524,8.784935218338338,21.074604762826485,-40.3750347976836,10700.256
65207709611941376,56.85182143112869,23.9144778917631,7.286501,0.04229927,7.220987406121659,20.049108040161617,-44.13258985442616,10295.369
65230833717683712,56.55735779586654,24.196558630386665,7.3347673,1.3483901,7.569211412999331,16.78695474302087,-11.37070245477555,
65231486552803328,56.61376023966258,24.254800329035454,7.352819,0.13436317,7.345983258822864,20.450350564327135,-44.64674558353142,9796.711
65005880510573696,56.90428209463799,23.608852238285635,7.406279,1.4117193,5.20346122037071,56.306846496251495,-59.33104041963406,4882.516
66746441777612416,57.32010689706659,24.39593347467187,7.525846,0.13290787,7.012849082916408,19.735690455662137,-44.081448971829964,10021.973
66558249192653952,57.48590927641627,24.348794070150266,7.546007,0.08989811,7.315576014582632,19.505374073802887,-44.599599471397354,9724.363
66791246876452736,56.850358636288625,24.588227280103567,7.632523,0.30530834,7.829002680212958,6.910699969590855,-55.738801587360754,
65007083101413888,56.861890197773505,23.678126852419382,7.7467694,0.21737766,7.472988365635405,21.72387551654079,-45.70969458878078,9649.068
65221487868870784,56.46524526083272,24.03867637774549,7.8336287,0.2657609,7.295877939593721,19.8061014454413,-45.00296374339572,9835.445
65184929107310592,55.92315056799927,23.648957620762896,7.8598695,0.4854188,7.806210964547051,20.23368750385818,-45.617876962371234,7093.6797
